Date Time,Voltage RMS Min (V),Voltage RMS Avg (V),Voltage RMS Max (V),Current RMS Min (A),Current RMS Avg (A),Current RMS Max (A),Real Power Min (kW),Real Power Avg (kW),Real Power Max (kW),Reactive Power Min (kVAR),Reactive Power Avg (kVAR),Reactive Power Max (kVAR),Apparent Power Min (kVA),Apparent Power Avg (kVA),Apparent Power Max (kVA),Frequency Min (Hz),Frequency Avg (Hz),Frequency Max (Hz)
2023/06/19 11:08:00,196.4,200.4,208.2,0.321,20.173,30.346,-0.0,3.968,5.966,-0.063,0.101,0.225,0.067,3.998,5.973,59.993,59.998,60.014
2023/06/19 11:09:00,196.4,196.7,197.2,29.842,30.14,30.346,5.864,5.923,5.969,0.136,0.146,0.158,5.873,5.931,5.977,59.981,59.992,60.008
2023/06/19 11:10:00,196.3,196.7,197.2,29.842,30.162,30.357,5.866,5.927,5.969,0.135,0.145,0.157,5.874,5.935,5.978,60.001,60.013,60.032
2023/06/19 11:11:00,196.0,196.5,197.3,29.819,30.082,30.346,5.865,5.906,5.963,0.133,0.143,0.156,5.873,5.913,5.97,59.993,60.014,60.034
2023/06/19 11:12:00,196.3,196.7,197.2,29.853,30.094,30.357,5.867,5.914,5.97,0.134,0.145,0.157,5.876,5.922,5.978,60.008,60.018,60.036
2023/06/19 11:13:00,196.1,196.7,197.3,29.807,30.071,30.334,5.863,5.907,5.962,0.131,0.145,0.159,5.872,5.915,5.97,59.983,60.0,60.016
2023/06/19 11:14:00,196.0,196.5,197.1,29.853,30.151,30.346,5.862,5.92,5.968,0.134,0.145,0.159,5.871,5.928,5.975,60.003,60.017,60.035
2023/06/19 11:15:00,196.3,196.7,197.2,29.842,30.197,30.357,5.867,5.932,5.973,0.136,0.146,0.158,5.876,5.94,5.98,59.994,60.016,60.036
2023/06/19 11:16:00,196.1,196.7,197.4,29.83,30.14,30.346,5.866,5.921,5.972,0.135,0.145,0.158,5.873,5.929,5.979,60.02,60.03,60.038
2023/06/19 11:17:00,196.1,196.6,197.3,29.842,30.151,30.346,5.859,5.922,5.966,0.136,0.145,0.158,5.867,5.93,5.973,60.006,60.017,60.037
2023/06/19 11:18:00,196.0,196.6,197.1,29.876,30.151,30.346,5.862,5.92,5.969,0.135,0.145,0.157,5.87,5.928,5.978,60.021,60.028,60.037
2023/06/19 11:19:00,196.0,196.5,197.2,29.83,30.128,30.346,5.86,5.914,5.964,0.134,0.144,0.158,5.868,5.922,5.972,60.015,60.022,60.033
2023/06/19 11:20:00,195.7,196.5,197.0,29.91,30.22,30.369,5.869,5.931,5.967,0.135,0.145,0.157,5.878,5.939,5.976,59.986,60.002,60.015
2023/06/19 11:21:00,195.5,196.4,197.0,29.922,30.22,30.334,5.864,5.928,5.962,0.13,0.144,0.157,5.873,5.936,5.969,59.995,60.003,60.011
2023/06/19 11:22:00,196.0,196.5,197.1,29.853,30.151,30.346,5.864,5.919,5.961,0.135,0.145,0.158,5.871,5.927,5.968,60.002,60.018,60.027
2023/06/19 11:23:00,196.2,196.6,197.2,29.842,30.128,30.346,5.866,5.92,5.968,0.136,0.145,0.158,5.873,5.927,5.975,60.015,60.029,60.041
2023/06/19 11:24:00,196.2,196.7,197.3,29.842,30.128,30.357,5.861,5.92,5.968,0.134,0.144,0.157,5.87,5.927,5.974,60.03,60.037,60.045
2023/06/19 11:25:00,196.2,196.7,197.2,29.842,30.14,30.346,5.862,5.922,5.97,0.135,0.144,0.157,5.87,5.93,5.976,60.03,60.035,60.041
2023/06/19 11:26:00,196.2,196.6,197.2,29.865,30.14,30.346,5.866,5.92,5.967,0.134,0.145,0.157,5.873,5.928,5.974,60.026,60.036,60.043
2023/06/19 11:27:00,196.1,196.7,197.3,29.842,30.14,30.357,5.865,5.922,5.971,0.137,0.146,0.158,5.873,5.93,5.98,60.009,60.024,60.04
2023/06/19 11:28:00,196.1,196.6,197.1,29.865,30.14,30.346,5.866,5.918,5.964,0.131,0.144,0.157,5.875,5.926,5.972,60.016,60.028,60.039
2023/06/19 11:29:00,196.0,196.5,197.1,29.888,30.162,30.357,5.862,5.921,5.963,0.13,0.144,0.157,5.871,5.929,5.971,60.007,60.022,60.034
2023/06/19 11:30:00,195.9,196.5,197.1,29.865,30.094,30.346,5.864,5.906,5.96,0.133,0.143,0.157,5.874,5.914,5.968,60.004,60.018,60.036
2023/06/19 11:31:00,196.1,196.5,197.1,29.876,30.059,30.3,5.864,5.901,5.948,0.134,0.145,0.159,5.874,5.909,5.956,59.995,60.005,60.015
2023/06/19 11:32:00,196.1,196.6,197.2,29.865,30.059,30.231,5.86,5.902,5.942,0.135,0.145,0.157,5.867,5.91,5.95,59.989,60.005,60.013
2023/06/19 11:33:00,196.1,196.5,197.0,29.876,30.071,30.266,5.862,5.903,5.946,0.134,0.145,0.158,5.872,5.911,5.955,59.995,60.007,60.024
2023/06/19 11:34:00,196.0,196.5,197.0,29.876,30.117,30.346,5.861,5.911,5.963,0.135,0.145,0.158,5.869,5.919,5.971,59.989,60.01,60.024
2023/06/19 11:35:00,195.8,196.5,197.1,29.888,30.094,30.346,5.849,5.907,5.955,0.137,0.146,0.158,5.858,5.915,5.963,59.983,59.999,60.012
2023/06/19 11:36:00,195.9,196.4,196.9,29.876,30.082,30.323,5.861,5.902,5.951,0.134,0.144,0.157,5.871,5.91,5.959,59.996,60.002,60.01
2023/06/19 11:37:00,195.9,196.5,197.0,29.922,30.174,30.357,5.873,5.922,5.969,0.134,0.145,0.158,5.882,5.93,5.977,59.99,60.002,60.013
2023/06/19 11:38:00,196.0,196.5,197.1,29.888,30.162,30.357,5.867,5.92,5.968,0.135,0.145,0.157,5.875,5.928,5.976,59.981,59.993,60.005
2023/06/19 11:39:00,196.2,196.6,197.2,29.876,30.174,30.346,5.864,5.928,5.967,0.136,0.146,0.158,5.872,5.936,5.976,59.977,60.0,60.028
2023/06/19 11:40:00,196.1,196.6,197.2,29.853,30.117,30.369,5.862,5.915,5.967,0.135,0.146,0.159,5.87,5.923,5.977,59.974,59.988,60.017
2023/06/19 11:41:00,195.9,196.5,196.9,29.899,30.082,30.277,5.86,5.904,5.94,0.135,0.144,0.158,5.871,5.912,5.947,59.989,60.004,60.015
2023/06/19 11:42:00,196.0,196.5,197.0,29.922,30.174,30.357,5.869,5.922,5.965,0.134,0.144,0.158,5.877,5.93,5.973,59.996,60.001,60.013
2023/06/19 11:43:00,196.0,196.5,197.1,29.888,30.14,30.346,5.864,5.916,5.962,0.135,0.144,0.157,5.872,5.924,5.97,59.991,60.004,60.018
2023/06/19 11:44:00,195.8,196.4,197.0,29.899,30.105,30.3,5.862,5.904,5.942,0.132,0.144,0.157,5.87,5.912,5.949,59.993,60.005,60.022
2023/06/19 11:45:00,196.0,196.5,197.0,29.888,30.094,30.357,5.865,5.906,5.96,0.136,0.145,0.158,5.871,5.914,5.967,59.983,59.996,60.019
2023/06/19 11:46:00,195.9,196.4,197.0,29.865,30.14,30.334,5.859,5.914,5.959,0.132,0.144,0.158,5.869,5.922,5.966,59.99,60.006,60.014
2023/06/19 11:47:00,195.9,196.4,196.9,29.933,30.174,30.346,5.865,5.919,5.966,0.133,0.144,0.157,5.873,5.926,5.974,59.988,60.003,60.022
2023/06/19 11:48:00,195.8,196.4,196.9,29.91,30.162,30.346,5.865,5.916,5.961,0.133,0.144,0.156,5.873,5.924,5.969,59.994,60.001,60.01
2023/06/19 11:49:00,195.8,196.4,197.0,29.876,30.128,30.346,5.864,5.912,5.962,0.135,0.145,0.157,5.873,5.92,5.969,59.976,59.987,60.004
2023/06/19 11:50:00,195.8,196.3,196.9,29.91,30.151,30.346,5.866,5.912,5.96,0.136,0.145,0.156,5.873,5.92,5.967,59.97,59.988,60.004
2023/06/19 11:51:00,196.0,196.5,197.0,29.876,30.151,30.346,5.862,5.916,5.961,0.134,0.145,0.158,5.871,5.924,5.968,59.972,59.99,60.0
2023/06/19 11:52:00,195.8,196.4,196.9,29.888,30.128,30.346,5.866,5.912,5.956,0.136,0.146,0.158,5.875,5.92,5.964,59.979,59.987,59.999
2023/06/19 11:53:00,195.7,196.3,197.1,29.865,30.128,30.334,5.86,5.908,5.951,0.135,0.145,0.159,5.868,5.916,5.958,59.985,59.998,60.017
2023/06/19 11:54:00,195.5,196.1,196.8,29.945,30.14,30.346,5.861,5.904,5.943,0.133,0.144,0.157,5.869,5.912,5.951,59.987,59.999,60.009
2023/06/19 11:55:00,195.5,196.1,196.6,29.945,30.162,30.346,5.866,5.909,5.952,0.135,0.145,0.156,5.874,5.917,5.96,59.99,60.011,60.025
2023/06/19 11:56:00,195.6,196.1,196.7,29.933,30.128,30.334,5.862,5.902,5.952,0.134,0.145,0.157,5.871,5.91,5.958,59.995,60.01,60.033
2023/06/19 11:57:00,195.8,196.1,196.6,29.945,30.128,30.323,5.862,5.903,5.94,0.134,0.145,0.157,5.87,5.911,5.95,59.985,59.999,60.03
2023/06/19 11:58:00,195.7,196.1,196.6,29.956,30.14,30.311,5.865,5.904,5.939,0.136,0.145,0.158,5.873,5.912,5.946,59.977,59.987,59.999
2023/06/19 11:59:00,195.6,196.1,196.7,29.945,30.151,30.346,5.863,5.907,5.954,0.135,0.144,0.156,5.87,5.915,5.962,59.975,59.988,59.999
2023/06/19 12:00:00,195.5,196.1,196.7,29.945,30.14,30.346,5.862,5.904,5.95,0.134,0.144,0.157,5.869,5.912,5.957,59.974,59.992,60.013
2023/06/19 12:01:00,195.4,196.0,196.5,29.933,30.162,30.346,5.858,5.904,5.951,0.134,0.144,0.158,5.868,5.912,5.96,59.973,59.983,59.993
2023/06/19 12:02:00,195.4,196.0,196.6,29.968,30.185,30.334,5.863,5.911,5.954,0.135,0.145,0.158,5.871,5.919,5.962,59.972,59.989,60.018
2023/06/19 12:03:00,195.6,196.1,196.6,29.956,30.14,30.323,5.868,5.904,5.947,0.134,0.145,0.158,5.875,5.912,5.955,59.996,60.007,60.021
2023/06/19 12:04:00,195.5,196.0,196.6,29.956,30.151,30.334,5.867,5.905,5.942,0.132,0.144,0.157,5.876,5.913,5.95,59.983,59.998,60.01
2023/06/19 12:05:00,195.4,196.0,196.7,29.956,30.151,30.323,5.863,5.904,5.946,0.132,0.144,0.158,5.872,5.912,5.952,59.978,59.987,60.002
2023/06/19 12:06:00,195.5,196.1,196.8,29.933,30.128,30.346,5.867,5.904,5.951,0.134,0.144,0.158,5.874,5.912,5.959,59.981,59.997,60.009
2023/06/19 12:07:00,195.8,196.2,196.7,29.945,30.151,30.346,5.863,5.91,5.955,0.133,0.145,0.158,5.871,5.918,5.962,59.978,59.988,60.001
2023/06/19 12:08:00,195.6,196.1,196.8,29.968,30.174,30.346,5.869,5.911,5.952,0.135,0.145,0.157,5.877,5.919,5.959,59.975,59.997,60.017
2023/06/19 12:09:00,195.8,196.2,196.8,29.91,30.128,30.323,5.865,5.905,5.949,0.135,0.145,0.157,5.874,5.913,5.957,59.982,59.997,60.015
2023/06/19 12:10:00,195.7,196.2,196.9,29.91,30.128,30.346,5.864,5.907,5.96,0.137,0.145,0.158,5.873,5.914,5.967,59.976,59.99,60.003
2023/06/19 12:11:00,195.5,196.1,196.7,29.945,30.151,30.346,5.867,5.906,5.953,0.136,0.146,0.158,5.876,5.914,5.961,59.976,59.984,59.995
2023/06/19 12:12:00,195.6,196.0,196.7,29.945,30.151,30.346,5.865,5.904,5.948,0.134,0.144,0.157,5.874,5.912,5.954,59.972,59.993,60.012
2023/06/19 12:13:00,195.8,196.2,196.8,29.922,30.151,30.357,5.867,5.909,5.955,0.136,0.145,0.158,5.875,5.917,5.963,59.981,59.992,60.01
2023/06/19 12:14:00,195.6,196.1,196.7,29.956,30.14,30.323,5.869,5.905,5.944,0.132,0.145,0.158,5.877,5.913,5.952,59.974,59.993,60.012
2023/06/19 12:15:00,195.8,196.2,196.7,29.945,30.151,30.346,5.864,5.908,5.954,0.136,0.146,0.158,5.872,5.916,5.962,59.972,59.986,60.001
2023/06/19 12:16:00,195.6,196.2,196.8,29.945,30.197,30.369,5.873,5.918,5.959,0.135,0.145,0.158,5.881,5.926,5.967,59.995,60.005,60.015
2023/06/19 12:17:00,195.7,196.2,196.8,29.933,30.128,30.357,5.864,5.905,5.958,0.136,0.145,0.158,5.872,5.913,5.966,59.992,60.011,60.032
2023/06/19 12:18:00,195.7,196.1,196.7,29.945,30.14,30.334,5.865,5.905,5.947,0.133,0.145,0.158,5.873,5.913,5.954,59.97,59.979,59.994
2023/06/19 12:19:00,195.6,196.1,196.6,29.945,30.162,30.334,5.861,5.908,5.953,0.132,0.144,0.157,5.871,5.916,5.959,59.976,59.985,59.996
2023/06/19 12:20:00,195.7,196.1,196.7,29.968,30.151,30.346,5.865,5.906,5.945,0.13,0.144,0.157,5.873,5.914,5.953,59.983,60.0,60.013
2023/06/19 12:21:00,195.5,196.0,196.6,29.968,30.162,30.346,5.872,5.907,5.947,0.133,0.144,0.158,5.881,5.915,5.954,59.985,60.004,60.015
2023/06/19 12:22:00,195.3,196.0,196.6,29.956,30.151,30.323,5.864,5.903,5.943,0.132,0.144,0.158,5.874,5.911,5.951,59.98,59.986,59.992
2023/06/19 12:23:00,195.7,196.1,196.6,29.968,30.151,30.334,5.867,5.905,5.945,0.136,0.145,0.156,5.876,5.913,5.953,59.986,60.001,60.017
2023/06/19 12:24:00,195.5,196.1,196.6,29.945,30.14,30.357,5.859,5.904,5.953,0.133,0.144,0.158,5.865,5.912,5.961,60.006,60.018,60.031
2023/06/19 12:25:00,195.6,196.1,196.7,29.945,30.14,30.334,5.866,5.903,5.948,0.133,0.146,0.158,5.874,5.911,5.955,59.975,59.996,60.022
2023/06/19 12:26:00,195.5,196.1,196.8,29.899,30.151,30.346,5.864,5.906,5.953,0.136,0.145,0.157,5.872,5.914,5.96,59.99,60.007,60.021
2023/06/19 12:27:00,195.6,196.0,196.7,29.945,30.151,30.323,5.857,5.903,5.95,0.137,0.145,0.157,5.867,5.91,5.957,59.972,59.986,60.014
2023/06/19 12:28:00,195.6,196.0,196.5,29.945,30.151,30.334,5.862,5.902,5.943,0.137,0.146,0.158,5.872,5.91,5.95,59.979,59.998,60.013
2023/06/19 12:29:00,195.5,196.0,196.5,29.945,30.162,30.334,5.862,5.905,5.945,0.135,0.145,0.157,5.87,5.913,5.952,59.972,59.992,60.012
2023/06/19 12:30:00,193.4,195.9,196.5,29.853,30.174,30.414,5.772,5.904,5.957,0.134,0.145,0.157,5.78,5.912,5.966,59.964,59.979,59.988
2023/06/19 12:31:00,195.6,196.0,196.6,29.968,30.151,30.334,5.863,5.903,5.943,0.136,0.145,0.158,5.872,5.911,5.951,59.971,59.982,59.99
2023/06/19 12:32:00,195.6,196.0,196.6,29.945,30.151,30.334,5.865,5.904,5.941,0.136,0.145,0.158,5.872,5.912,5.949,59.969,59.977,59.986
2023/06/19 12:33:00,195.6,196.2,196.8,29.933,30.151,30.357,5.863,5.909,5.962,0.135,0.146,0.158,5.871,5.917,5.969,59.964,59.975,59.987
2023/06/19 12:34:00,195.8,196.2,196.8,29.922,30.14,30.346,5.862,5.908,5.956,0.136,0.146,0.157,5.87,5.916,5.964,59.958,59.971,59.981
2023/06/19 12:35:00,195.6,196.0,196.5,29.979,30.151,30.334,5.866,5.904,5.943,0.135,0.145,0.157,5.875,5.912,5.951,59.954,59.964,59.975
2023/06/19 12:36:00,195.5,196.0,196.6,29.956,30.151,30.323,5.865,5.903,5.943,0.135,0.145,0.158,5.873,5.911,5.949,59.96,59.974,59.997
2023/06/19 12:37:00,195.4,195.9,196.5,29.968,30.162,30.334,5.869,5.904,5.942,0.133,0.144,0.157,5.878,5.912,5.95,59.955,59.971,59.993
2023/06/19 12:38:00,195.3,195.9,196.5,29.979,30.174,30.334,5.865,5.903,5.946,0.135,0.145,0.158,5.872,5.912,5.954,59.951,59.958,59.964
2023/06/19 12:39:00,195.0,195.9,196.5,29.956,30.174,30.334,5.864,5.903,5.945,0.132,0.145,0.158,5.872,5.911,5.953,59.952,59.961,59.969
2023/06/19 12:40:00,195.2,195.9,196.6,29.979,30.162,30.346,5.866,5.904,5.947,0.135,0.145,0.157,5.875,5.912,5.954,59.958,59.975,59.993
2023/06/19 12:41:00,195.3,195.8,196.4,29.979,30.174,30.357,5.862,5.902,5.939,0.135,0.145,0.157,5.869,5.91,5.947,59.955,59.966,59.978
2023/06/19 12:42:00,195.4,195.8,196.4,29.979,30.185,30.334,5.866,5.903,5.941,0.135,0.145,0.157,5.874,5.911,5.948,59.956,59.973,59.996
2023/06/19 12:43:00,195.5,196.0,196.6,29.945,30.151,30.346,5.861,5.904,5.945,0.138,0.146,0.159,5.87,5.911,5.952,59.964,59.975,59.992
2023/06/19 12:44:00,195.4,195.9,196.5,29.968,30.174,30.346,5.865,5.903,5.94,0.134,0.145,0.158,5.871,5.911,5.949,59.957,59.965,59.979
2023/06/19 12:45:00,195.5,195.9,196.4,29.968,30.162,30.323,5.862,5.904,5.937,0.135,0.145,0.157,5.869,5.912,5.945,59.949,59.963,59.98
2023/06/19 12:46:00,195.3,195.9,196.4,30.002,30.162,30.357,5.868,5.904,5.941,0.136,0.146,0.158,5.877,5.912,5.949,59.959,59.967,59.976
2023/06/19 12:47:00,195.3,195.8,196.3,30.014,30.185,30.334,5.866,5.902,5.94,0.137,0.146,0.158,5.873,5.91,5.948,59.96,59.967,59.976
2023/06/19 12:48:00,195.1,195.6,196.1,30.036,30.197,30.346,5.863,5.901,5.935,0.132,0.144,0.157,5.873,5.909,5.945,59.955,59.964,59.974
2023/06/19 12:49:00,195.2,197.5,201.4,15.74,22.476,30.346,3.097,4.418,5.937,0.034,0.13,0.156,3.108,4.428,5.944,59.959,59.977,59.989
2023/06/19 12:50:00,195.6,196.1,196.7,15.969,16.061,16.164,3.117,3.14,3.162,0.107,0.117,0.129,3.127,3.15,3.171,59.971,59.989,60.008
2023/06/19 12:51:00,195.7,196.2,196.8,15.935,16.049,16.141,3.12,3.14,3.162,0.109,0.118,0.131,3.131,3.15,3.173,59.987,60.009,60.029
2023/06/19 12:52:00,195.6,196.0,196.6,15.946,16.049,16.141,3.115,3.137,3.158,0.108,0.118,0.13,3.124,3.148,3.167,59.988,60.003,60.024
2023/06/19 12:53:00,195.2,195.9,196.5,15.969,16.061,16.164,3.116,3.139,3.158,0.108,0.117,0.13,3.128,3.149,3.169,59.971,59.99,60.003
2023/06/19 12:54:00,195.6,196.0,196.5,15.98,16.072,16.152,3.122,3.141,3.16,0.109,0.118,0.129,3.132,3.151,3.17,59.994,60.002,60.008
2023/06/19 12:55:00,195.3,195.9,196.5,15.958,16.072,16.164,3.119,3.14,3.16,0.108,0.117,0.129,3.128,3.15,3.171,60.001,60.014,60.028
2023/06/19 12:56:00,195.5,196.0,196.7,15.969,16.072,16.164,3.119,3.14,3.161,0.108,0.118,0.131,3.129,3.15,3.172,59.973,59.997,60.019
2023/06/19 12:57:00,195.7,196.1,196.6,15.969,16.061,16.152,3.118,3.14,3.16,0.11,0.118,0.13,3.129,3.15,3.17,59.986,59.995,60.006
2023/06/19 12:58:00,195.5,196.0,196.6,15.946,16.061,16.164,3.117,3.139,3.16,0.105,0.116,0.129,3.126,3.149,3.171,59.982,59.992,60.003
2023/06/19 12:59:00,195.4,196.1,196.8,15.958,16.049,16.164,3.119,3.139,3.164,0.105,0.117,0.13,3.129,3.149,3.175,59.972,59.981,59.988
2023/06/19 13:00:00,195.8,196.2,196.7,15.946,16.049,16.141,3.117,3.139,3.159,0.107,0.117,0.13,3.127,3.149,3.169,59.962,59.976,59.987
2023/06/19 13:01:00,195.5,196.2,196.9,15.935,16.038,16.141,3.117,3.139,3.161,0.108,0.117,0.13,3.128,3.149,3.172,59.969,59.983,59.996
2023/06/19 13:02:00,195.9,196.4,197.1,15.935,16.038,16.141,3.117,3.14,3.162,0.108,0.118,0.129,3.128,3.15,3.172,59.968,59.982,59.995
2023/06/19 13:03:00,196.1,196.5,197.1,15.912,16.015,16.129,3.117,3.139,3.161,0.109,0.118,0.13,3.129,3.149,3.171,59.977,59.991,59.998
